Date,Open,High,Low,Close,Adj Close,Volume
8/1/07,2538.5,2627.75,2386.689941,2596.360107,2596.360107,52126030000
9/1/07,2596.379883,2716.75,2536.929932,2701.5,2701.5,35257250000
10/1/07,2704.25,2861.51001,2698.139893,2859.120117,2859.120117,48751620000
11/1/07,2835,2835.629883,2539.810059,2660.959961,2660.959961,50214790000
12/1/07,2654.909912,2734.820068,2553.98999,2652.280029,2652.280029,37753390000
1/1/08,2653.909912,2661.5,2202.540039,2389.860107,2389.860107,55211960000
2/1/08,2392.580078,2419.22998,2252.649902,2271.47998,2271.47998,45767570000
3/1/08,2271.26001,2346.780029,2155.419922,2279.100098,2279.100098,44966440000
4/1/08,2306.51001,2451.189941,2266.290039,2412.800049,2412.800049,42726250000
5/1/08,2416.48999,2551.469971,2416.48999,2522.659912,2522.659912,42783110000
6/1/08,2514.820068,2549.939941,2290.590088,2292.97998,2292.97998,45968100000
7/1/08,2274.23999,2353.389893,2167.290039,2325.550049,2325.550049,50672460000
8/1/08,2326.830078,2473.199951,2280.929932,2367.52002,2367.52002,39482890000
9/1/08,2402.110107,2413.110107,1983.72998,2091.879883,2091.879883,51722940000
10/1/08,2075.100098,2083.199951,1493.790039,1720.949951,1720.949951,62537120000
11/1/08,1718.890015,1785.839966,1295.47998,1535.569946,1535.569946,41933210000
12/1/08,1496.089966,1602.920044,1398.069946,1577.030029,1577.030029,39619890000
1/1/09,1578.869995,1665.630005,1434.079956,1476.420044,1476.420044,39995600000
2/1/09,1460.849976,1598.5,1372.420044,1377.839966,1377.839966,42380620000
3/1/09,1356.130005,1587,1265.52002,1528.589966,1528.589966,49480930000
4/1/09,1504.869995,1753.609985,1498.540039,1717.300049,1717.300049,48683640000
5/1/09,1719.290039,1774.329956,1664.189941,1774.329956,1774.329956,47352030000
6/1/09,1796.089966,1879.920044,1753.780029,1835.040039,1835.040039,51881250000
7/1/09,1846.119995,2009.810059,1727.050049,1978.5,1978.5,47084360000
8/1/09,1998.349976,2059.47998,1929.640015,2009.060059,2009.060059,44011670000
9/1/09,2001.300049,2167.699951,1958.040039,2122.419922,2122.419922,49652910000
10/1/09,2111.77002,2190.639893,2040.209961,2045.109985,2045.109985,50489640000
